TSK,PSFC,U10,V10,Q2,RAINC,RAINNC,SNOW,TSLB,SMOIS,DATETIME,WIND_SPEED
282.1,100453,3.4,7.8,0.0067,0,3,0,282.5,0.2718,2018-05-03T22:00:00Z,8.51
281.6,99960,1.9,6,0.00693,0,4.3,0,281.9,0.3119,2018-05-03T22:00:00Z,6.29
280.8,101166,3.9,7.2,0.00628,0,0.6,0,273.2,1,2018-05-03T22:00:00Z,8.19
281.6,97491,6.2,3.6,0.00608,0,0,0,283.9,0.2589,2018-05-03T22:00:00Z,7.17
279.5,101778,2.9,4.5,0.00591,0,0,0,273.2,1,2018-05-03T22:00:00Z,5.35
281.7,98095,4.7,6.4,0.00638,0,0.2,0,282.4,0.2697,2018-05-03T22:00:00Z,7.94
279.6,101851,1.9,4.6,0.00594,0,0,0,273.2,1,2018-05-03T22:00:00Z,4.98
279,95365,4,4.7,0.00608,0,0.4,0,279.8,0.2802,2018-05-03T22:00:00Z,6.17
280.5,97697,2.3,5.4,0.00665,0,5.9,0,281,0.3101,2018-05-03T22:00:00Z,5.87
282.1,100149,3.15,7.4,0.00667,0,2.4,0,282.4,0.2716,2018-05-03T22:00:00Z,8.04
282.8,101022,4,4.8,0.00636,0,0,0,285.4,0.2552,2018-05-03T22:00:00Z,6.25
282.4,99075,4.6,6.1,0.00635,0,0,0,283.3,0.2471,2018-05-03T22:00:00Z,7.64
281.5,101015,4.5,11.65,0.00673,0,1.9,0,273.2,1,2018-05-03T22:00:00Z,12.49
279.9,96478,3.8,6.2,0.0064,0,3.1,0,280.7,0.2909,2018-05-03T22:00:00Z,7.27
282.3,98983,5.2,3.5,0.00613,0,0,0,284.4,0.2536,2018-05-03T22:00:00Z,6.27
280.2,97621,3.2,5.4,0.00644,0,1.5,0,281,0.2749,2018-05-03T22:00:00Z,6.28
281.5,99000,3.2,4.9,0.0062,0,0.4,0,282.8,0.2695,2018-05-03T22:00:00Z,5.85
281.2,98921,4.8,5.15,0.00632,0,0.8,0,282.8,0.2818,2018-05-03T22:00:00Z,7.04
282.2,98341,5.3,6.4,0.00635,0,0.6000000000000001,0,283.4,0.2471,2018-05-03T22:00:00Z,8.31
281.5,101517,3.1,10.6,0.0068,0,3.5,0,273.2,1,2018-05-03T22:00:00Z,11.04
280.4,100637,0.6,3.5,0.00623,0,1.9,0,280.9,0.3219,2018-05-03T22:00:00Z,3.55
280.4,101077,2.1,2.9,0.00634,0,0.8,0,280.5,0.2857,2018-05-03T22:00:00Z,3.58
280.7,101500,3.5,3.1,0.00645,0,0,0,273.2,1,2018-05-03T22:00:00Z,4.68
280.2,97682,2.4,3.9,0.00644,0,2.7,0,280.5,0.3074,2018-05-03T22:00:00Z,4.58
281.7,99013,4.7,6.7,0.006445,0,0.4,0,282.7,0.2745,2018-05-03T22:00:00Z,8.18
280,101352,4.9,6.8,0.00611,0,0,0,273.2,1,2018-05-03T22:00:00Z,8.38
281.3,97626,4.7,5.7,0.00619,0,0,0,284.4,0.63725,2018-05-03T22:00:00Z,7.39
282.2,98926,4.7,5,0.00624,0,0,0,284.9,0.2466,2018-05-03T22:00:00Z,6.86
280,101432,0.3,6.2,0.00591,0,0,0,273.2,1,2018-05-03T22:00:00Z,6.21
281.5,101197,2.7,9.2,0.00684,0,3.8,0,273.2,1,2018-05-03T22:00:00Z,9.59
287.2,100572,5.6,3.2,0.00695,0,0.5,0,284.1,0.2891,2018-05-04T01:00:00Z,6.45
286.8,98537,6.9,4,0.0068,0,0,0,285.3,0.2751,2018-05-04T01:00:00Z,7.98
283.1,97310,3.9,6.1,0.00683,0,0.2,0,282,0.2545,2018-05-04T01:00:00Z,7.24
284.1,100084,5.7,8.3,0.00726,0,1.3,0,283,0.2676,2018-05-04T01:00:00Z,10.07
281.6,101245,6.5,11.65,0.00689,0.1,1.2,0,273.2,1,2018-05-04T01:00:00Z,13.34
282.2,99944,0.9,3.3,0.00694,0,2.8,0,282.4,0.3041,2018-05-04T01:00:00Z,3.42
283.1,100262,2.3,6.2,0.00723,0,7,0,277.79999999999995,0.2959,2018-05-04T01:00:00Z,6.61
283.8,100582,4.5,7.6,0.00725,0,3.2,0,283,0.2717,2018-05-04T01:00:00Z,8.83
282.7,100090,2.5,5.7,0.00722,0,4.9,0,282.7,0.3115,2018-05-04T01:00:00Z,6.22
280.8,101257,3.9,7.8,0.00651,0,0.6,0,273.2,1,2018-05-04T01:00:00Z,8.72
288.94999999999993,97610,6.7,3.9,0.00705,0,0,0,277.95,0.2577,2018-05-04T01:00:00Z,7.75
279.5,101867,5.3,4.4,0.0059,0,0,0,273.2,1,2018-05-04T01:00:00Z,6.89
284.1,98231,6.7,6.6,0.00708,0,0,0,283.2,0.2691,2018-05-04T01:00:00Z,9.4
279.6,101932,4,3.7,0.00594,0,0,0,273.2,1,2018-05-04T01:00:00Z,5.45
280.9,95488,3.2,5.2,0.00653,0,0.5,0,280.7,0.279,2018-05-04T01:00:00Z,6.11
281.9,97818,2.6,4.7,0.00698,0,7.9,0,281.5,0.3104,2018-05-04T01:00:00Z,5.37
284.1,100276,4.6,6.9,0.00722,0,2.8,0,283,0.2715,2018-05-04T01:00:00Z,8.29
288.94999999999993,101136,4.8,6.1,0.00706,0,0,0,286.5,0.2532,2018-05-04T01:00:00Z,7.76
286.9,99195,4.6,6.3,0.00697,0,0,0,284.75,0.246,2018-05-04T01:00:00Z,7.8
281.5,101154,6.5,11.65,0.007015,0.1,1.9,0,273.2,1,2018-05-04T01:00:00Z,13.34
281.6,96603,3.7,5.8,0.00688,0,3.9,0,281.1,0.2913,2018-05-04T01:00:00Z,6.88
288.94999999999993,99105,6.2,4.5,0.00711,0,0,0,286.8,0.2523,2018-05-04T01:00:00Z,7.66
282,97744,3,5.2,0.00679,0,2,0,281.5,0.2744,2018-05-04T01:00:00Z,6
285.1,99120,4.6,6.2,0.00715,0,0.5,0,284.6,0.2682,2018-05-04T01:00:00Z,7.72
284.4,99041,5.5,3.2,0.00673,0,0.8,0,283.5,0.2807,2018-05-04T01:00:00Z,6.36
286.9,98471,5.05,6,0.00714,0,0,0,284.5,0.2461,2018-05-04T01:00:00Z,7.84
281.5,101652,3.6,10,0.00679,0,4,0,273.2,1,2018-05-04T01:00:00Z,10.63
281.5,100772,1.1,4.3,0.00651,0,2.1,0,281.7,0.322,2018-05-04T01:00:00Z,4.44
281.1,99331,1.9,3,0.00639,0,1,0,281.2,0.2846,2018-05-04T01:00:00Z,3.55
280.7,101604,3.1,2.9,0.00644,0,0,0,273.2,1,2018-05-04T01:00:00Z,4.24
281.4,97810,1.5,4.3,0.0067,0,3.4,0,281.3,0.307,2018-05-04T01:00:00Z,4.55
284.4,99154,6.3,7.3,0.00657,0,0.4,0,283.2,0.2732,2018-05-04T01:00:00Z,9.64
280,101462,6,7,0.00615,0,0,0,273.2,1,2018-05-04T01:00:00Z,9.22
288.5,97744,4.7,6.9,0.00673,0,0,0,285.3,0.2481,2018-05-04T01:00:00Z,8.35
288.94999999999993,99041,5.1,6.5,0.00698,0,0,0,286.5,0.2455,2018-05-04T01:00:00Z,8.26
280,101504,1.9,3.4,0.00615,0,0,0,273.2,1,2018-05-04T01:00:00Z,3.89
281.5,101330,2.8,4.95,0.00683,0,4.4,0,273.2,1,2018-05-04T01:00:00Z,5.69
287.1,100607,6.2,4,0.00723,0,0.5,0,284.2,0.2879,2018-05-04T04:00:00Z,7.38
288.94999999999993,100968.5,7.4,5.3,0.00764,0,0,0,284.5,0.64395,2018-05-04T04:00:00Z,9.1
284.7,97348,4.5,6.4,0.0071,0,0.4,0,282,0.2537,2018-05-04T04:00:00Z,7.82
284.2,100158,5.5,7.8,0.00728,0,1.5,0,282.8,0.2662,2018-05-04T04:00:00Z,9.54
281.6,101315,6.5,11.65,0.00688,0,1.2,0,273.2,1,2018-05-04T04:00:00Z,13.34
284.2,99977,1.2,4.8,0.00743,0,3,0,283.4,0.3032,2018-05-04T04:00:00Z,4.95
283.5,100316,3.5,6.8,0.00722,0,8.2,0,282.1,0.2956,2018-05-04T04:00:00Z,7.65
284.5,100650,4.3,7.7,0.0073,0,3.6,0,282.9,0.2708,2018-05-04T04:00:00Z,8.82
283.8,100154,2.2,5,0.00754,0,5,0,283.3,0.3103,2018-05-04T04:00:00Z,5.46
280.8,101380,6.2,8,0.0065,0.1,0.6,0,273.2,1,2018-05-04T04:00:00Z,10.12
288.94999999999993,97658,4.2,4.1,0.00772,0,0,0,285.7,0.2557,2018-05-04T04:00:00Z,5.87
279.5,101919,5.4,3.9,0.0059,0,0,0,273.2,1,2018-05-04T04:00:00Z,6.66
285.1,98308,5.9,6.9,0.00737,0,0.3,0,282.9,0.2682,2018-05-04T04:00:00Z,9.08
279.6,101970,5.65,2.9,0.00593,0,0,0,273.2,1,2018-05-04T04:00:00Z,6.35
282.3,95530,4.3,5.8,0.00684,0,0.6,0,281.6,0.2779,2018-05-04T04:00:00Z,7.22
282.9,97877,3,5,0.00733,0,8.3,0,281.7,0.3096,2018-05-04T04:00:00Z,5.83
284.7,100345,4.4,6.8,0.00731,0,4.45,0,282.8,0.2707,2018-05-04T04:00:00Z,8.1
288.94999999999993,101221,4.7,5.3,0.00746,0,0,0,285.6,0.251,2018-05-04T04:00:00Z,7.08
288.94999999999993,100783,5.1,5.5,0.00732,0,0,0,284,0.2448,2018-05-04T04:00:00Z,7.5
281.5,101227,6.3,11.65,0.0068,0.1,2,0,284.8,1,2018-05-04T04:00:00Z,13.24
282.6,101005,4.1,5.8,0.00712,0.05,4.4,0,281.2,0.2908,2018-05-04T04:00:00Z,7.1
288.94999999999993,99171,5.6,4,0.00782,0,0,0,283,0.2502,2018-05-04T04:00:00Z,6.88
283.1,97791,3.5,5.2,0.0071,0,2.4,0,282,0.2737,2018-05-04T04:00:00Z,6.27
288.2,99200,5.2,6.5,0.00743,0,0.6,0,284.2,0.2668,2018-05-04T04:00:00Z,8.32
286.7,99074,5.9,4.5,0.00722,0,0.8,0,283.4,0.2791,2018-05-04T04:00:00Z,7.42
288.94999999999993,98549,5.7,6.2,0.00737,0,0.7,0,283.8,0.2449,2018-05-04T04:00:00Z,8.42
281.5,101728,3.7,10,0.00678,0,4,0,273.2,1,2018-05-04T04:00:00Z,10.66
282.7,100805,0.9,5.5,0.0068,0,2.2,0,282.6,0.3214,2018-05-04T04:00:00Z,5.57
282.4,99367,2.1,3.7,0.00677,0,3.1,0,282,0.2835,2018-05-04T04:00:00Z,4.25
280.7,101649,4.3,4.5,0.00644,0,0,0,273.2,1,2018-05-04T04:00:00Z,6.22
282.5,97844,2.1,4.4,0.0072,0,3.8,0,282.3,0.30620000000000003,2018-05-04T04:00:00Z,4.88
284.5,99236,5.8,6.9,0.00727,0,0.6,0,283.1,0.2718,2018-05-04T04:00:00Z,9.01
280,101564,6.4,7.2,0.00614,0,0,0,273.2,1,2018-05-04T04:00:00Z,9.63
288.94999999999993,97778,4.9,6.2,0.00724,0,0,0,285,0.2463,2018-05-04T04:00:00Z,7.9
288.94999999999993,99104,5.2,5.7,0.00763,0,0,0,286,0.2437,2018-05-04T04:00:00Z,7.72
280,101589,5.050000000000001,1.4,0.007435,0,0,0,273.2,1,2018-05-04T04:00:00Z,5.24
281.5,101404,3.2,8.4,0.00682,0,4.4,0,273.2,1,2018-05-04T04:00:00Z,8.99
286.1,100698,5.3,3.4,0.00758,0,0.6,0,283.8,0.2873,2018-05-04T07:00:00Z,6.3
285.5,98685,6.4,5.4,0.0074400000000000004,0,0.1,0,283.6,0.2715,2018-05-04T07:00:00Z,8.37
283.3,97434,5.2,5.7,0.00709,0,0.6,0,282,0.2531,2018-05-04T07:00:00Z,7.72
284.2,100305,5.3,6.5,0.00727,0,2.4,0,282.3,0.2652,2018-05-04T07:00:00Z,8.39
281.6,101444,7,10.2,0.00687,0.1,1.2,0,273.2,1,2018-05-04T07:00:00Z,12.37
286.8,99994,0.8,4.3,0.00802,0,3.4,0,283.2,0.3023,2018-05-04T07:00:00Z,4.37
283,100376,3.5,6.3,0.00735,0,8.5,0,282.1,0.2952,2018-05-04T07:00:00Z,7.21
284.2,100765,4.5,6.2,0.00725,0,4.5,0,282.5,0.29875,2018-05-04T07:00:00Z,7.66
284.7,100198,3.7,4,0.0078,0,5.4,0,283,0.3091,2018-05-04T07:00:00Z,5.45
280.8,101568,5.2,7.6,0.0065,0.1,0.6,0,273.2,1,2018-05-04T07:00:00Z,9.21
288.94999999999993,97794,6,2.8,0.00774,0,0,0,284.2,0.254,2018-05-04T07:00:00Z,6.62
279.5,102016,5.3,2.9,0.0059,0,0,0,273.2,1,2018-05-04T07:00:00Z,6.04
284.7,98448,5.3,5.7,0.00726,0,0.6,0,282.4,0.2675,2018-05-04T07:00:00Z,7.78
279.6,102075,6.2,2.1,0.00593,0,0,0,273.2,1,2018-05-04T07:00:00Z,6.55
282.8,95588,4.5,5.2,0.00721,0,0.8,0,281.5,0.2769,2018-05-04T07:00:00Z,6.88
282.7,97943,3.9,4.5,0.00734,0,8.6,0,281.7,0.3083,2018-05-04T07:00:00Z,5.95
284.1,100450,4.5,5.6,0.0072,0,3.8,0,282.5,0.2703,2018-05-04T07:00:00Z,7.18
287.1,101347,4,3.9,0.0074,0,0,0,284.4,0.2493,2018-05-04T07:00:00Z,5.59
285.7,99383,4.4,4.1,0.00725,0,1.9,0,283.6,0.2438,2018-05-04T07:00:00Z,6.01
281.5,101366,6.6,10.3,0.0068,0.1,2.3,0,273.2,1,2018-05-04T07:00:00Z,12.23
282.3,96727,4.5,5.7,0.00722,0,4.7,0,281.2,0.2904,2018-05-04T07:00:00Z,7.26
288.94999999999993,99320,5.7,2.1,0.00785,0,0,0,284.9,0.2483,2018-05-04T07:00:00Z,6.07
283,97864,3.9,5.1,0.00725,0,3,0,282,0.2731,2018-05-04T07:00:00Z,6.42
287.4,99339,5.4,5,0.00743,0,1,0,283.5,0.2654,2018-05-04T07:00:00Z,7.36
285.2,99169,5.4,4.2,0.00742,0,0.9,0,283,0.2781,2018-05-04T07:00:00Z,6.84
285.6,98669,5.4,4.8,0.00709,0,0,0,283.2,0.2438,2018-05-04T07:00:00Z,7.22
281.5,101783,5.5,7.5,0.007255,0,4,0,273.2,1,2018-05-04T07:00:00Z,9.3
284.2,100814,1,5,0.00728,0,2.5,0,282.5,0.3208,2018-05-04T07:00:00Z,5.1
283.5,99396,2.4,3.8,0.00726,0,1.2,0,282.2,0.2825,2018-05-04T07:00:00Z,4.49
280.7,101727,3.9,3.9,0.00643,0,0,0,273.2,1,2018-05-04T07:00:00Z,5.52
284.6,97886,2.3,3.8,0.00775,0,4.6,0,282.3,0.3054,2018-05-04T07:00:00Z,4.44
284.5,99387,5.2,5.7,0.00726,0,1.2,0,282.6,0.2707,2018-05-04T07:00:00Z,7.72
280,101726,5.8,4.75,0.00614,0,0,0,273.2,1,2018-05-04T07:00:00Z,7.5
286.7,97860,5.2,5,0.00734,0,0,0,283.7,0.2451,2018-05-04T07:00:00Z,7.21
288.7,99212,5.1,3.4,0.00757,0,0,0,284.7,0.2422,2018-05-04T07:00:00Z,6.13
280,101800,7,2.7,0.00614,0,0,0,273.2,1,2018-05-04T07:00:00Z,7.5
281.5,101456,4.8,6.3,0.00681,0,4.4,0,273.2,1,2018-05-04T07:00:00Z,7.92
285.4,100807,3.8,2.6,0.00778,0,0.6,0,282.6,0.2872,2018-05-04T10:00:00Z,4.6
284.3,98806,5.7,4.4,0.00749,0,0.1,0,282.2,0.2713,2018-05-04T10:00:00Z,7.2
282.8,97584,5,4.9,0.00716,0,0.6,0,281.7,0.2527,2018-05-04T10:00:00Z,7
283,100451,4.9,7.3,0.00715,0,2.9,0,282.4,0.2651,2018-05-04T10:00:00Z,8.79
281.6,101578,6.8,11.3,0.00686,0.1,1.2,0,273.2,1,2018-05-04T10:00:00Z,13.19
285.7,100081,-0.5,3.4,0.00817,0,4,0,282.1,0.3016,2018-05-04T10:00:00Z,3.44
282.9,100491,3.6,5.3,0.0074,0,9.1,0,281.6,0.2944,2018-05-04T10:00:00Z,6.41
283,100912,4.1,6.6,0.00721,0,4.5,0,282.5,0.2702,2018-05-04T10:00:00Z,7.77
284.9,100267,2.8,3.9,0.00775,0,5.7,0,282,0.3084,2018-05-04T10:00:00Z,4.8
280.8,101718,3.1,6.8,0.00648,0.1,0.6,0,273.2,1,2018-05-04T10:00:00Z,7.47
285.4,97936,3.5,5.35,0.00726,0,0,0,282,0.2535,2018-05-04T10:00:00Z,6.39
279.5,102129,3.9,4.1,0.00589,0,0,0,277.6,1,2018-05-04T10:00:00Z,5.66
283,98587,4.6,5.7,0.00702,0,0.9,0,282.3,0.2674,2018-05-04T10:00:00Z,7.32
279.6,102193,4.8,3.8,0.00592,0,0,0,273.2,1,2018-05-04T10:00:00Z,6.12
281.3,95718,4.5,5.7,0.00749,0,1.3,0,280.4,0.2761,2018-05-04T10:00:00Z,7.26
282.9,98042,3.7,4.2,0.00741,0,9.1,0,281.1,0.3074,2018-05-04T10:00:00Z,5.6
283,100595,4.2,5.7,0.00716,0,4,0,282.5,0.27,2018-05-04T10:00:00Z,7.08
285.4,99318.5,3.1,2.5,0.00735,0,0.1,0,282.8,0.2487,2018-05-04T10:00:00Z,3.98
284,99516,3.4,4.1,0.00717,0,0.1,0,282.3,0.2434,2018-05-04T10:00:00Z,5.33
281.5,101504,6.4,10.9,0.00679,0.1,2.4,0,273.2,1,2018-05-04T10:00:00Z,12.64
282.1,100510,5.5,4.9,0.00727,0,5.4,0,280.7,0.2899,2018-05-04T10:00:00Z,7.37
285.7,99462,2.4,2.3,0.0074,0,0,0,282.4,0.2479,2018-05-04T10:00:00Z,3.32
283.5,97980,3.95,4,0.00746,0,3.7,0,281.7,0.2726,2018-05-04T10:00:00Z,5.62
284.1,99482,3.6,3.5,0.00724,0,1.3,0,281.5,0.2648,2018-05-04T10:00:00Z,5.02
284.4,99294,3.775,3.1,0.0076,0,0.9,0,282.5,0.2775,2018-05-04T10:00:00Z,4.88
283.5,99388,3.6875,4.6,0.00741999999999999,0,0,0,282.3,0.2434,2018-05-04T10:00:00Z,5.9
281.5,101851,4.6,6.7,0.00677,0,4.1,0,273.2,1,2018-05-04T10:00:00Z,8.13
284.5,100895,0,4.6,0.00755,0,3,0,281.6,0.3203,2018-05-04T10:00:00Z,4.6
284.3,99486,1.8,3,0.00776,0,1.9,0,281.7,0.2816,2018-05-04T10:00:00Z,3.5
280.7,100190.5,3.4,4.1,0.00643,0,0,0,273.2,1,2018-05-04T10:00:00Z,5.33
284.7,97986,2.2,3.4,0.00809,0,5.8,0,281.4,0.3048,2018-05-04T10:00:00Z,4.05
283.1,99534,4.7,6.2,0.00707,0,1.5,0,282.6,0.2703,2018-05-04T10:00:00Z,7.78
280,101855,2.7,5.1,0.00613,0,0,0,282,1,2018-05-04T10:00:00Z,5.77
286.3,100694.5,6.1,3.3,0.0072,0,0,0,281.8,0.2444,2018-05-04T10:00:00Z,6.94
286.6,99365,4.6,2.5,0.00731,0,0,0,282.8,0.2418,2018-05-04T10:00:00Z,5.24
280,101926,3.8,4.1,0.00613,0,0,0,273.2,1,2018-05-04T10:00:00Z,5.59
281.5,101527,3.6,6.2,0.00681,0,4.4,0,273.2,1,2018-05-04T10:00:00Z,7.17
279.8,100909,1.4,1.9,0.00662,0,0,0,282.4,0.2872,2018-05-04T13:00:00Z,2.36
281.6,98882,4.7,3.6,0.00735,0,0,0,281.9,0.2712,2018-05-04T13:00:00Z,5.92
282.7,97700,4.6,4.6,0.00715,0,0.1,0,281.7,0.2523,2018-05-04T13:00:00Z,6.51
282.5,100540,4.4,7.7,0.00728,0,1.6,0,282.3,0.2649,2018-05-04T13:00:00Z,8.87
281.6,101666,4.7,11.65,0.00685,0.1,0,0,273.2,1,2018-05-04T13:00:00Z,12.56
283,100181,0.1,3.3,0.00757,0,0.8,0,282,0.3013,2018-05-04T13:00:00Z,3.3
282.4,100565,3.2,6.2,0.00723,0,2.9,0,281.9,0.2941,2018-05-04T13:00:00Z,6.98
282.7,100991,3.8,7.4,0.0074,0,1.8,0,282.5,0.2698,2018-05-04T13:00:00Z,8.32
282.6,100342,1.4,4.9,0.00746,0,0.4,0,282,0.3078,2018-05-04T13:00:00Z,5.1
280.8,101772,2.2,7.1,0.00647,0.1,0,0,273.2,1,2018-05-04T13:00:00Z,7.43
279,97978,0.7,3.1,0.00624,0,0,0,280.8,0.2535,2018-05-04T13:00:00Z,3.18
279.5,102226,2.4,3.4,0.00588,0,0,0,273.2,1,2018-05-04T13:00:00Z,4.16
282.5,98694,5.4,7.6,0.00716,0,0.3,0,281.6,0.2674,2018-05-04T13:00:00Z,9.32
279.6,102282,2.9,3.8,0.00592,0,0,0,273.2,1,2018-05-04T13:00:00Z,4.78
282,95816,1.9,4.9,0.00749,0,0.1,0,280.3,0.2758,2018-05-04T13:00:00Z,5.26
282,98117,3.2,4.8,0.00718,0,0.8,0,281.2,0.3069,2018-05-04T13:00:00Z,5.77
282.7,100673,3.7,6.9,0.00722,0,1.5,0,282.5,0.2697,2018-05-04T13:00:00Z,7.83
281.1,101570,1,2.9,0.00672,0,0,0,282.2,0.2484,2018-05-04T13:00:00Z,3.07
281.9,99624,2.5,4.2,0.00695,0,0,0,281.8,0.243,2018-05-04T13:00:00Z,4.89
281.5,101592,4.7,11.2,0.00678,0.1,0.6,0,273.2,1,2018-05-04T13:00:00Z,12.15
281.6,96927,4.8,5.2,0.00715,0,0.7,0,280.8,0.2898,2018-05-04T13:00:00Z,7.08
282.2,99513,0,2.8,0.00712,0,0,0,280.9,0.2478,2018-05-04T13:00:00Z,2.8
282.4,98058,2.8,4.6,0.00745,0,1.2,0,281.6,0.2724,2018-05-04T13:00:00Z,5.39
283.2,98785.5,1.7,2.9,0.00729,0,0,0,280,0.2644,2018-05-04T13:00:00Z,3.36
282,99376,2.9,2.5,0.00748,0,0,0,282.2,0.2771,2018-05-04T13:00:00Z,3.83
283.5,98910,4.5,6.2,0.00707,0,0,0,281.7,0.2432,2018-05-04T13:00:00Z,7.66
281.5,101914,3.4,8.6,0.00677,0,1.1,0,273.2,1,2018-05-04T13:00:00Z,9.25
282.4,101003,0.7,4.1,0.0072,0,0.7,0,281.5,0.3204,2018-05-04T13:00:00Z,4.16
282.9,99591,1.7,2.8,0.0077,0,0.8,0,281.5,0.2811,2018-05-04T13:00:00Z,3.28
280.7,101911,1.7,5.5,0.00642,0,0,0,273.2,1,2018-05-04T13:00:00Z,5.76
282.7,98070,1.2,4.6,0.00768,0,1.2,0,281.3,0.3047,2018-05-04T13:00:00Z,4.75
282.5,99632,4.9,7.1,0.00724,0,0.9,0,282.6,0.27,2018-05-04T13:00:00Z,8.63
280,101921,1.8,6.7,0.00612,0,0,0,273.2,1,2018-05-04T13:00:00Z,6.94
281.3,98106,2.4,5.3,0.00704,0,0,0,281.3,0.2442,2018-05-04T13:00:00Z,5.82
280.4,99428,1.2,3.8,0.00657,0,0,0,282.2,0.2417,2018-05-04T13:00:00Z,3.98
280,101988,-0.3,5.7,0.00612,0,0,0,273.2,1,2018-05-04T13:00:00Z,5.71
281.5,101598,2.1,7,0.0068,0,0.2,0,273.2,1,2018-05-04T13:00:00Z,7.31
282.6,100863,2.5,3.1,0.00734,0,0,0,282.3,0.2836,2018-05-04T16:00:00Z,3.98
281.4,98821,5.3,5.2,0.0073,0,0.1,0,281.8,0.2697,2018-05-04T16:00:00Z,7.42
282.5,97594,2.5,6.3,0.00733,0,0.1,0,281.7,0.251,2018-05-04T16:00:00Z,6.78
283,100472,3.1,7.5,0.00724,0,2.9,0,282.4,0.2676,2018-05-04T16:00:00Z,8.12
281.6,101607,3.8,11.65,0.00685,0.1,0,0,273.2,1,2018-05-04T16:00:00Z,12.25
282.7,100151,0,3.5,0.00755,0,1,0,281.9,0.3025,2018-05-04T16:00:00Z,3.5
282.7,100879,1.6,6.6,0.0073,0,4.1,0,282,0.2993,2018-05-04T16:00:00Z,6.79
283.2,100515,2.6,7.1,0.00725,0,3,0,282.5,0.2695,2018-05-04T16:00:00Z,7.56
282.9,100298,0.1,6,0.00763,0,0.9,0,282,0.311,2018-05-04T16:00:00Z,6
281.4,101724,2.6,7.7,0.00676,0.1,0,0,273.2,1,2018-05-04T16:00:00Z,8.13
280,97892,2,2.8,0.00661,0,0,0,280.3,0.2492,2018-05-04T16:00:00Z,3.44
281,102179,2.4,3.3,0.00654,0,0,0,273.2,1,2018-05-04T16:00:00Z,4.08
282.9,98602,4.4,7,0.00705,0,0.4,0,281.6,0.2654,2018-05-04T16:00:00Z,8.27
280.6,102232,2.9,4,0.00632,0,0,0,273.2,1,2018-05-04T16:00:00Z,4.94
281.2,95740,1.2,5.5,0.00718,0,0.1,0,280.2,0.2752,2018-05-04T16:00:00Z,5.63
282.1,98050,1.1,5.8,0.00741,0,1.3,0,281.3,0.3122,2018-05-04T16:00:00Z,5.9
283.2,100614,2.6,6.1,0.00721,0,2.3,0,280.75,0.2693,2018-05-04T16:00:00Z,6.63
281.4,101462,2.7,5.949999999999999,0.00686,0,0,0,282.1,0.2452,2018-05-04T16:00:00Z,6.53
281.4,99509,3.6,4.8,0.00695,0,0,0,281.7,0.2388,2018-05-04T16:00:00Z,6
282,101527,3.6,11.1,0.006905,0.1,1.2,0,273.2,1,2018-05-04T16:00:00Z,11.67
281.6,96849,2.1,6.9,0.00729,0,1.4,0,280.8,0.2916,2018-05-04T16:00:00Z,7.21
279.2,99437,0.8,2.9,0.00619,0,0,0,280.3,0.243,2018-05-04T16:00:00Z,3.01
282.5,97988,1.2,5.6,0.00763,0,1.6,0,281.5,0.2755,2018-05-04T16:00:00Z,5.73
278.6,99488,1.7,2.9,0.00608,0,0,0,279.3,0.25925,2018-05-04T16:00:00Z,3.36
282.9,99328,4.8,3.6,0.00757,0,0.8,0,282,0.2771,2018-05-04T16:00:00Z,6
283.2,98810,4,5.1,0.00687,0,0,0,281.5,0.2407,2018-05-04T16:00:00Z,6.48
281.4,101876,0,9.5,0.00672,0,1.3,0,273.2,1,2018-05-04T16:00:00Z,9.5
282.1,100973,0.6,4.3,0.00713,0,0.9,0,281.5,0.3153,2018-05-04T16:00:00Z,4.34
281.9,101424.5,1.5,2.6,0.00711,0,1,0,281.4,0.2847,2018-05-04T16:00:00Z,3
283.6,101857,2.1,5.9,0.00717,0,0,0,273.2,1,2018-05-04T16:00:00Z,6.26
282.1,98028,1.8,5.1,0.00738,0,1.6,0,281.2,0.30620000000000003,2018-05-04T16:00:00Z,5.41
283.1,99553,3.3,7,0.00717,0,1.4,0,282.7,0.273,2018-05-04T16:00:00Z,7.74
280.2,101854,2.9,6.3,0.00618,0,0,0,273.2,1,2018-05-04T16:00:00Z,6.94
281.3,98018,3.1,5.6,0.00711,0,0.7,0,281.2,0.2406,2018-05-04T16:00:00Z,6.4
281.3,99332,2.7,4.8,0.00697,0,0,0,282,0.2366,2018-05-04T16:00:00Z,5.51
280.2,101951,1.3,6.8,0.00621,0,0,0,273.2,1,2018-05-04T16:00:00Z,6.92
281.5,101549,0.6,7.9,0.00677,0,0.6,0,273.2,1,2018-05-04T16:00:00Z,7.92
282.7,100881,2.4,3.9,0.0072,0,0.1,0,282.7,0.2839,2018-05-04T19:00:00Z,4.58
282.5,98859,6.4,5.6,0.0074,0,0,0,282.1,0.27,2018-05-04T19:00:00Z,8.5
282.4,97568,3,6.7,0.00708,0,0.1,0,282.5,0.2508,2018-05-04T19:00:00Z,7.34
283.1,100422,3.4,8,0.00731,0,3.3,0,282.9,0.2675,2018-05-04T19:00:00Z,8.69
281.6,101563,4,11.65,0.00685,0,0,0,273.2,1,2018-05-04T19:00:00Z,12.32
282.3,100141,-0.3,3.4,0.0073,0,1.5,0,278.04999999999995,0.63375,2018-05-04T19:00:00Z,3.41
